rating,category,reviews,description,ingredients,id,url,title
4.23,thai,47,"This is my own recipe for green Thai curry. It's full of flavor, and it will warm you from the inside out. Special, elegant, and absolutely delicious. Watch out! This can be spicy. You'll be patting yourself on the back after this one. So will everyone else. I'd serve this to a king. Serve with white rice.","[""1 (10 ounce) can coconut milk"",""1 (15 ounce) can baby corn, drained"",""1 (4 ounce) can water chestnuts, drained"",""1 1/2 tablespoons green curry paste"",""1 bunch fresh Thai basil leaves, torn"",""1 pound skinless, boneless chicken breast halves - cut into strips"",""1 tablespoon finely chopped fresh ginger"",""2 tablespoons canola oil"",""3 cloves garlic, sliced"",""3 shallots, finely chopped"",""5 stalks lemon grass"",""salt and pepper to taste""]",68817,https://www.allrecipes.com/recipe/68817/green-curry-thai-for-kings/,Green Curry Thai for Kings Recipe - Allrecipes.com
3.85,thai,351,"This is a quick and easy curry stir-fry made with chicken, zucchini, red bell pepper and carrot. Coconut milk and curry paste make an irresistible sauce. No need to go out to eat, as this dish is ready in about 20 minutes!","[""1 (14 ounce) can light coconut milk"",""1 cup sliced halved zucchini"",""1 onion, quartered then halved"",""1 pound skinless, boneless chicken breast halves - cut into thin strips"",""1 red bell pepper, seeded and sliced into strips"",""1 tablespoon Thai red curry paste"",""1 tablespoon cornstarch"",""1/2 cup sliced carrots"",""2 tablespoons chopped fresh cilantro"",""2 teaspoons olive oil""]",85815,https://www.allrecipes.com/recipe/85815/thai-red-chicken-curry/,Thai Red Chicken Curry Recipe - Allrecipes.com
4.35,thai,51,This makes a great sweet and savory sauce or salad dressing like the ones served at restaurants. It makes a great dip for fresh Thai or Vietnamese spring rolls. It's easy to make and I usually have all the ingredients in my cupboard. Garnish with mint leaves and chopped peanuts if desired.,"[""1 cup warm water"",""1 tablespoon chopped fresh mint leaves (optional)"",""1 tablespoon white vinegar"",""1/2 cup cold water"",""1/2 cup smooth peanut butter"",""1/4 cup brown sugar"",""1/4 cup chopped peanuts (optional)"",""1/4 cup low-sodium soy sauce"",""2 tablespoons cornstarch"",""2 teaspoons sesame oil""]",145732,https://www.allrecipes.com/recipe/145732/thai-peanut-dressing/,Thai Peanut Dressing Recipe - Allrecipes.com
0.00,thai,0,"This delicious vegan Thai yellow curry is made with tofu, broccoli, and zucchini and served over cauliflower rice, making it keto-friendly.","[""1 (12 ounce) package extra-firm tofu, cubed"",""1 (14 ounce) can cream of coconut"",""1 1/2 cups vegetable stock"",""1 head broccoli, cut into florets"",""1/2 onion, chopped (optional)"",""2 cups cauliflower rice"",""2 large zucchini, sliced"",""2 limes, halved"",""3 tablespoons apple cider vinegar"",""3 tablespoons soy sauce"",""4 cloves garlic, minced"",""5 tablespoons Thai yellow curry paste (such as Mae Ploy(R))"",""6 tablespoons medium-chain triglyceride (MCT) oil, divided""]",269663,https://www.allrecipes.com/recipe/269663/vegan-keto-friendly-thai-yellow-curry/,Vegan Keto-Friendly Thai Yellow Curry Recipe - Allrecipes.com
4.39,thai,13,"Delicious simple dessert inspired by Thai cuisine!  Exotic and flavorful, this is a family favorite! Great after a chicken curry meal!","[""1 1/2 cups uncooked short-grain white rice"",""1/2 cup cream of coconut (optional)"",""2 cups water"",""2 mangos, peeled and sliced"",""3/4 cup white sugar, or to taste""]",71896,https://www.allrecipes.com/recipe/71896/sweet-rice-and-mango/,Sweet Rice and Mango Recipe - Allrecipes.com
4.47,thai,77,"This is a vegetarian stir-fry dish using pasta, fresh vegetables and Asian ingredients.","[""1 (8 ounce) package uncooked spaghetti"",""1 cup broccoli florets"",""1 cup carrots, sliced"",""1 cup vegetable broth"",""1 onion, chopped"",""1 tablespoon cornstarch"",""1 teaspoon ground ginger"",""1 teaspoon sesame oil"",""1/2 cup red bell pepper, chopped"",""1/2 cup sugar snap peas"",""1/3 cup creamy peanut butter"",""1/4 teaspoon ground red pepper"",""2 cloves garlic, minced"",""2 tablespoons sake"",""2 tablespoons vegetable oil"",""3 tablespoons brown sugar"",""3 tablespoons honey"",""3 tablespoons soy sauce""]",168579,https://www.allrecipes.com/recipe/168579/thai-peanut-noodle-stir-fry/,Thai Peanut Noodle Stir-Fry Recipe - Allrecipes.com
4.14,thai,86,This is a basic Malaysian/Thai Satay Sauce - Its wonderful!,"[""1 (10 ounce) can coconut milk"",""1 tablespoon dark soy sauce"",""1/2 cup crunchy peanut butter"",""1/2 small onion, grated"",""1/2 teaspoon red pepper flakes"",""2 teaspoons brown sugar""]",45446,https://www.allrecipes.com/recipe/45446/satay-sauce/,Satay Sauce Recipe - Allrecipes.com
4.67,thai,5,"This recipe occurred semi-accidentally. I was studying various Thai recipes and examining the flavors, and went home to stare at my fridge, and out came this recipe. A wonderful condiment to eat with this dish, and many other asian dishes, is Sambal Oelek, a garlic-chili paste you can find in the asian section of most groceries and asian specialty stores. It's quite spicy, and quite tasty.","[""1 1/2 cups diced pineapple"",""1 Thai chile pepper, seeded and minced"",""1 shallot, minced"",""1 tablespoon chopped fresh basil"",""1 tablespoon fish sauce"",""1 tablespoon peanut oil"",""1 teaspoon minced fresh ginger root"",""1 teaspoon minced lemon grass"",""1 teaspoon soy sauce"",""1/2 lime, juiced"",""1/2 pound peeled and deveined medium shrimp (30-40 per pound)"",""1/2 red bell pepper, sliced"",""1/2 teaspoon salt"",""1/4 cup chopped fresh cilantro"",""2 (14 ounce) cans coconut milk"",""2 cloves garlic, minced"",""2 cups water"",""2 teaspoons minced fresh ginger root"",""2 teaspoons unsalted butter"",""2 teaspoons white sugar, or to taste"",""4 cups uncooked jasmine rice""]",173239,https://www.allrecipes.com/recipe/173239/thai-style-rice-salad/,Thai-Style Rice Salad Recipe - Allrecipes.com
4.26,thai,24,Eat these spicy wings hot or cold. They also make a great appetizer!,"[""1 cup chicken broth"",""1 cup white sugar"",""1 tablespoon cornstarch"",""1 tablespoon vegetable oil"",""1/3 cup minced garlic"",""1/4 cup fish sauce"",""1/4 cup sliced red bell peppers"",""2 tablespoons cider vinegar"",""2 teaspoons paprika"",""3 pounds chicken wings"",""3 tablespoons minced jalapeno peppers""]",8742,https://www.allrecipes.com/recipe/8742/thai-style-chicken-wings/,Thai-Style Chicken Wings Recipe - Allrecipes.com
4.50,thai,3,"This is a denser version of the traditional banana cake and is very easy to make. You can either steam it in a square baking tin, in individual foil cups or do it the traditional way, in banana leaves.","[""1 (3.5 ounce) package flaked coconut"",""1 cup unsweetened coconut cream"",""1 pound ripe bananas, mashed"",""1/2 cup coconut milk"",""1/2 cup rice flour"",""1/2 cup white sugar"",""1/2 tablespoon arrowroot starch"",""1/4 teaspoon salt"",""1/8 teaspoon salt"",""3/4 cup tapioca flour""]",213814,https://www.allrecipes.com/recipe/213814/thai-steamed-banana-cake/,Thai Steamed Banana Cake Recipe - Allrecipes.com
3.75,thai,4,My neighbor Winnie gave me this Thai recipe of hers for thai curry pork in lettuce wraps.,"[""1 red onion, finely chopped"",""1/4 cup water (optional)"",""1/4 cup white rice"",""12 leaves lettuce"",""2 limes, juiced"",""2 pounds ground pork"",""2 tablespoons fish sauce"",""2 tablespoons red curry paste (such as Mae Ploy)"",""2 tablespoons tomato paste""]",213034,https://www.allrecipes.com/recipe/213034/thai-curry-pork-lettuce-wraps-nam-prik-ong/,Thai Curry Pork Lettuce Wraps (Nam Prik Ong) Recipe - Allrecipes.com
2.50,thai,1,Tapioca root (also called cassava or yucca root) makes a delightful steamed cake in this recipe. The cake is steamed in ramekins. Serve hot or cold. They can also be served in the ramekins or not.,"[""1 cup water"",""1 cup white sugar"",""1 tablespoon cornstarch"",""1/4 cup unsweetened coconut cream"",""1/4 teaspoon salt"",""2 cups flaked coconut, divided"",""4 1/2 cups grated, peeled yucca root (tapioca root)""]",213808,https://www.allrecipes.com/recipe/213808/thai-style-steamed-tapioca-cake/,Thai-Style Steamed Tapioca Cake Recipe - Allrecipes.com
3.63,thai,7,"Moderately spiced crab meat rolled into Thai spring roll sheets before quickly 'pan' deep-fried and dipped into a magical, tangy dipping sauce! Arrange on lettuce leaves with the dip in the center for a stunning presentation.","[""1 (12 ounce) package spring roll wrappers"",""1 bird's eye chile, seeded and minced"",""1 clove garlic"",""1 cup vegetable oil for deep-frying"",""1 egg yolk, beaten"",""1 pound crabmeat, drained and flaked"",""1 tablespoon mayonnaise"",""1 tablespoon tamarind paste"",""1 teaspoon soy sauce"",""1/4 cup rice vinegar"",""15 butter lettuce leaves, rinsed"",""2 pinches salt"",""2 tablespoons white sugar""]",66814,https://www.allrecipes.com/recipe/66814/thai-crab-rolls/,Thai Crab Rolls Recipe - Allrecipes.com
4.30,thai,7,"An authentic Thai recipe. It was given to me by a family friend who was born in Thailand, but raised in the US when her parents immigrated.","[""1 (1 1/2-pound) flank steak"",""1 tablespoon brown sugar"",""1 tablespoon fish sauce"",""1 teaspoon chile-garlic sauce (such as Sriracha(R))"",""1/2 teaspoon ground black pepper"",""1/3 cup fresh Thai basil leaves"",""1/3 cup fresh cilantro leaves"",""1/3 cup fresh mint leaves"",""1/4 cup fresh lime juice"",""1/4 teaspoon kosher salt"",""2 heads romaine lettuce"",""2 tablespoons soy sauce"",""2 teaspoons minced garlic""]",233938,https://www.allrecipes.com/recipe/233938/authentic-thai-steak-salad/,Authentic Thai Steak Salad Recipe - Allrecipes.com
5.00,thai,2,This recipe is a coconut milk-less curry deep with the flavors of Northern Thailand. The curry paste includes lots of dry spices and is finished with peanuts to give it a nice crunch.,"[""1 (2 inch) piece fresh ginger, peeled and julienned"",""1 shallot, chopped"",""1 tablespoon peeled and chopped fresh turmeric root"",""1 teaspoon salt"",""1/2 cup roasted peanuts"",""1/2 teaspoon coriander seed"",""1/2 teaspoon cumin"",""1/2 teaspoon ground mace"",""1/2 teaspoon turmeric powder"",""2 cloves garlic, chopped"",""2 cups water"",""2 tablespoons fish sauce"",""2 tablespoons peeled and chopped galangal"",""2 tablespoons roasted peanuts"",""2 tablespoons tamarind juice"",""2 tablespoons thinly sliced lemon grass"",""2 tablespoons vegetable oil"",""2 teaspoons fermented shrimp paste"",""2/3 pound skinless, boneless chicken breast, cut into cubes"",""3 large, dried red chile peppers"",""3 tablespoons palm sugar""]",213988,https://www.allrecipes.com/recipe/213988/northern-thai-curry-with-chicken-and-peanuts/,Northern Thai Curry with Chicken and Peanuts Recipe - Allrecipes.com
5.00,thai,1,"Kai bananas are nice and firm for cooking in a syrup. These bananas are slightly smaller than most bananas, about the size of your palm. In this recipe, the bananas are gently cooked in a sugar syrup and topped with a coconut cream.","[""1 1/4 pounds almost ripe kai bananas, peeled"",""1/2 cup coconut cream"",""1/4 teaspoon salt"",""2 cups water"",""3 cups palm sugar""]",245358,https://www.allrecipes.com/recipe/245358/candied-kai-bananas-in-syrup-and-coconut-cream/,Candied Kai Bananas in Syrup and Coconut Cream Recipe - Allrecipes.com
4.62,thai,11,A very simple soup that gives off a complex aroma and flavor. One taste of these prawns in the spicy and sour broth will send your taste buds to the tropics.,"[""1 cup straw mushrooms"",""1 pound tiger prawns with shell"",""1 tablespoon chopped fresh cilantro"",""1/4 cup lime juice"",""10 kaffir lime leaves, torn in half"",""2 green onions, chopped"",""2 tablespoons chopped green onion"",""3 stalks lemon grass"",""3 tablespoons fish sauce"",""4 cups chicken stock"",""4 red chile peppers, seeded and chopped""]",45943,https://www.allrecipes.com/recipe/45943/hot-and-sour-prawn-soup-with-lemon-grass/,Hot-and-Sour Prawn Soup with Lemon Grass Recipe - Allrecipes.com
4.27,thai,114,"This curry, flavored with tamarind and coconut milk, is ready in under an hour. Serve over plain white rice.","[""1 (13.5 ounce) can coconut milk"",""1 (3/4 inch thick) slice ginger, minced"",""1 1/4 pounds skinless, boneless chicken breast meat - cubed"",""1/3 cup peanut butter"",""2 tablespoons vegetable oil"",""3 cups peeled, cubed potatoes"",""3 tablespoons brown sugar"",""3 tablespoons curry paste"",""3 tablespoons fish sauce"",""3 tablespoons fresh lime juice"",""3 tablespoons tamarind paste""]",142055,https://www.allrecipes.com/recipe/142055/chicken-massaman-curry/,Chicken Massaman Curry Recipe - Allrecipes.com
4.47,thai,67,A dish made in half an hour!  Plump shrimp are sauteed quickly and then simmered in coconut milk infused with garlic and ginger. Serve with white rice and steamed broccoli for a luscious quick dinner.,"[""1 (1 inch) piece fresh ginger root"",""1 cup coconut milk"",""1 fresh jalapeno pepper, seeded"",""1 medium onion, diced"",""1 pound medium shrimp - peeled and deveined"",""1/2 teaspoon ground turmeric"",""1/2 teaspoon salt"",""2 tablespoons vegetable oil"",""2 tomatoes, seeded and diced"",""3 tablespoons chopped fresh basil leaves"",""4 cloves garlic, peeled""]",71201,https://www.allrecipes.com/recipe/71201/thai-style-shrimp/,Thai Style Shrimp Recipe - Allrecipes.com
1.00,thai,2,"This recipe takes some time and makes a large amount, but it freezes perfectly and is absolutely delicious. It's like bringing the restaurant home to you!","[""1 (4 ounce) can sliced water chestnuts, drained"",""1 (8 ounce) package dry flat rice noodles"",""1 cup finely diced eggplant"",""1 pound fresh bean sprouts"",""1/2 cup fish sauce"",""1/2 cup shredded carrot"",""1/3 cup oyster sauce"",""1/4 cup chile-garlic sauce (such as Sriracha(R))"",""1/4 cup chopped fresh cilantro"",""12 green onions, sliced"",""12 ounces edamame in the pod - thawed if frozen, shelled"",""2 cloves garlic, minced"",""2 skinless, boneless chicken breast halves, cubed"",""2 teaspoons white sugar"",""2/3 cup chicken stock"",""2/3 cup fresh lime juice"",""2/3 cup vegetable oil"",""4 cloves garlic, minced"",""6 ounces mushrooms, diced"",""8 cups water""]",220133,https://www.allrecipes.com/recipe/220133/tantalizing-pad-thai/,Tantalizing Pad Thai Recipe - Allrecipes.com
3.40,thai,5,This recipe is great for summer barbeques as a side dish for kabobs or Asian satay. May also be served warm. Optional: add a 1/2 cup of finely chopped peanuts.,"[""1 (12 ounce) package rice vermicelli"",""1 1/2 cups prepared Thai peanut sauce"",""1 large tomato, diced"",""2 pounds cooked shrimp, peeled and deveined"",""4 green onions, diced""]",50613,https://www.allrecipes.com/recipe/50613/spicy-thai-shrimp-pasta/,Spicy Thai Shrimp Pasta Recipe - Allrecipes.com
4.44,thai,57,"I received a basic thai peanut sauce recipe from a very kind friend back in Oregon who worked at a popular Thai restaurant there and modified it with my own taste. Made this a lot of times and always got rave reviews, try it and you won't regret it!","[""1 1/2 tablespoons minced garlic"",""1 1/4 cups creamy peanut butter"",""1 tablespoon vegetable oil"",""1 teaspoon sesame oil"",""1/2 tablespoon fish sauce"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon chili powder"",""2 tablespoons red curry paste"",""3 (13.5 ounce) cans coconut milk"",""3/4 cup brown sugar""]",128804,https://www.allrecipes.com/recipe/128804/the-best-thai-curry-peanut-sauce/,The Best Thai Curry-Peanut Sauce Recipe - Allrecipes.com
0.00,thai,0,"This dish was a simple lunch I made up with things in my pantry. Red Thai curry paste, pork, squash, coconut milk, all things that go together well. I added some green cabbage for good measure. It was very delicious, easy, and fast. Serve hot with rice.","[""1 (14 ounce) can coconut milk"",""1 tablespoon fish sauce, or more to taste"",""1 tablespoon red curry paste, or to taste"",""1 tablespoon vegetable oil"",""1 tablespoon white sugar, or more to taste"",""1/2 pound pork loin, thinly sliced"",""2 1/4 cups cabbage, coarsely chopped"",""2 1/4 cups peeled, cubed butternut squash""]",264013,https://www.allrecipes.com/recipe/264013/gaeng-daeng-sai-fak-thong-lae-moo-red-curry-with-pork-and-squash/,Gaeng Daeng Sai Fak Thong Lae Moo (Red Curry with Pork and Squash) Recipe - Allrecipes.com
0.00,thai,0,"This is a Thai recipe that can also be made with pork, beef, or tofu instead of chicken. This recipe traditionally contains coconut milk, but I substituted other ingredients. Serve over rice.","[""1 pound skinless, boneless chicken breast halves, cubed"",""1 tablespoon all-purpose flour, or as needed"",""1 tablespoon white sugar"",""1 teaspoon dried basil"",""1/2 green bell pepper, chopped"",""1/2 red bell pepper, chopped"",""1/2 white onion, chopped"",""1/4 cup Panang-style red curry paste"",""1/4 teaspoon coconut extract, or to taste"",""2 cloves garlic, minced"",""2 cups light cream"",""2 tablespoons Asian fish sauce (nam pla)"",""2 tablespoons chicken broth, or to taste""]",246129,https://www.allrecipes.com/recipe/246129/coconut-milk-free-panang-curry-chicken/,Coconut Milk-Free Panang Curry Chicken Recipe - Allrecipes.com
0.00,thai,0,"Nothing is more stunning at the dinner table than serving a whole fried fish with a fragrant unctuous sauce. Buy a lean, mild, and flaky fish that is 10 to 14 ounces, such as tilapia, fresh water trout, or anything from the snapper family. Caution should be used when deep-frying the fish, so make sure you have plenty of room and a big pot. Serve with steamed jasmine rice.","[""1 tablespoon vegetable oil, or as desired"",""1 whole (10 ounce) tilapia, or more as desired"",""1 yellow onion, chopped"",""1/4 cup Thai basil leaves, or to taste"",""1/4 cup chopped fresh cilantro, or to taste"",""2 tablespoons fish sauce"",""2 tablespoons light soy sauce"",""5 cloves garlic, chopped"",""5 large red chile peppers, sliced"",""Sauce:"",""oil for deep frying""]",246805,https://www.allrecipes.com/recipe/246805/whole-fish-fried-with-basil-and-chiles/,Whole Fish Fried with Basil and Chiles Recipe - Allrecipes.com
4.38,thai,12,"Fresh tuna salad with tomatoes, onion, garlic and coriander (cilantro).","[""1 bunch green onion, finely chopped"",""1 small fresh red chile pepper, seeded and chopped"",""1/2 cup fresh basil"",""1/2 cup fresh cilantro leaves"",""1/2 cup fresh lime juice"",""1/4 cup Asian fish sauce"",""1/4 cup extra-virgin olive oil"",""2 1/4 pounds fresh tuna steaks, cubed"",""2 tablespoons honey"",""4 fresh tomatoes, chopped""]",79875,https://www.allrecipes.com/recipe/79875/thai-tuna-salad/,Thai Tuna Salad Recipe - Allrecipes.com
4.62,thai,371,"This sweet and tangy summer salad of cucumber, cilantro, and peanuts with just a hint of heat is always a hit at picnics and potlucks since it doesn't need to be refrigerated and you're pretty much guaranteed to be the only one bringing this dish!","[""1 tablespoon salt"",""1/2 cup chopped peanuts"",""1/2 cup rice wine vinegar"",""1/2 cup white sugar"",""1/4 cup chopped cilantro"",""2 jalapeno peppers, seeded and chopped"",""3 large cucumbers, peeled, halved lengthwise, seeded, and cut into 1/4-inch slices""]",169593,https://www.allrecipes.com/recipe/169593/thai-cucumber-salad/,Thai Cucumber Salad Recipe - Allrecipes.com
4.06,thai,108,"This recipe is one of the favorites in the family! If you don't have fish sauce available, try making it with soy sauce.","[""1 1/4 pounds skinless, boneless chicken breast meat - cut into strips"",""1 cup light coconut milk"",""1 onion, coarsely chopped"",""1 red bell pepper, cut into strips"",""1 tablespoon fish sauce"",""1 tablespoon fresh lemon juice"",""1 tablespoon grated lemon zest"",""1 tablespoon vegetable oil"",""1 teaspoon curry paste"",""1/3 cup chopped fresh cilantro""]",56094,https://www.allrecipes.com/recipe/56094/thai-chicken-curry-in-coconut-milk/,Thai Chicken Curry in Coconut Milk Recipe - Allrecipes.com
0.00,thai,0,"Like people the world over, Thai people have a habit of incorporating foreign dishes into their cuisine. Khanom jeeb is a Thai take on a classic Chinese dim sum dish.","[""1 bird's eye chile, or more to taste (optional)"",""1 tablespoon dark soy sauce"",""1 tablespoon white sugar"",""1 teaspoon fish sauce"",""1 teaspoon light soy sauce"",""1 teaspoon tapioca starch"",""1/2 teaspoon salt"",""2 cilantro stems, chopped"",""2 cloves garlic, peeled"",""2 scallions, sliced into thin rings"",""25 wonton wrappers, or as needed"",""3 cloves garlic, minced"",""3 tablespoons light soy sauce"",""3 tablespoons rice vinegar"",""3 tablespoons vegetable oil"",""5 ounces ground pork"",""5 ounces shrimp, minced"",""5 water chestnuts, minced"",""5 whole black peppercorns"",""Dipping Sauce:"",""Garlic Oil:"",""Wontons:"",""salt to taste""]",246042,https://www.allrecipes.com/recipe/246042/khanom-jeeb-pork-and-shrimp-dumplings/,Khanom Jeeb (Pork and Shrimp Dumplings) Recipe - Allrecipes.com
4.31,thai,10,"Thai cookies always have something unusual going on with them. These macaroon style cookies mix coconut, cocoa, and lime juice to create an interesting snack.","[""1 (7 ounce) package toasted flake coconut"",""1 tablespoon unsweetened cocoa powder"",""1 teaspoon lime juice"",""1/2 cup white sugar"",""1/8 teaspoon salt"",""2 large egg whites""]",213818,https://www.allrecipes.com/recipe/213818/thai-coconut-and-cocoa-macaroons/,Thai Coconut and Cocoa Macaroons Recipe - Allrecipes.com
0.00,thai,0,"A filling Thai noodle soup with tons of flavor. The leftovers are even better cold the next day! You can add meat instead of tofu, make it vegetarian by using vegetable broth, or change up the veggies with whatever you have on hand.","[""1 (14 ounce) can coconut milk"",""1 (16 ounce) package tofu, cubed"",""1 onion, thinly sliced"",""1 tablespoon red pepper flakes, or more to taste"",""1/4 cup brown sugar"",""1/4 cup chopped fresh cilantro"",""1/4 cup chopped lemongrass"",""1/4 cup fish sauce"",""1/4 cup lime juice"",""1/4 cup soy sauce"",""14 ounces dried rice noodles"",""2 cups chicken stock"",""2 tablespoons minced fresh ginger root"",""2 tablespoons minced garlic"",""2 tablespoons peanut oil, divided"",""3 cups shredded bok choy"",""6 cups water""]",261284,https://www.allrecipes.com/recipe/261284/lemongrass-and-lime-thai-noodle-soup/,Lemongrass and Lime Thai Noodle Soup Recipe - Allrecipes.com
0.00,thai,0,This is a sweet and spicy vegan yellow Thai curry with bananas and butter beans that is quick and easy to make. Serve with Thai sticky rice.,"[""1 (14 ounce) can coconut milk"",""1 (14 ounce) jar butter beans, rinsed and drained"",""1 clove garlic, sliced"",""1 teaspoon cumin seeds"",""1/2 cup chopped fresh cilantro"",""2 cloves garlic, minced"",""2 large bananas - peeled, sliced lengthwise, and quartered"",""2 onions, chopped"",""3 tablespoons oil, divided, or as needed"",""4 tablespoons Thai yellow curry paste""]",264051,https://www.allrecipes.com/recipe/264051/vegan-thai-yellow-curry-with-bananas-and-white-beans/,Vegan Thai Yellow Curry with Bananas and White Beans  Recipe - Allrecipes.com
3.94,thai,513,"This is a traditional Pad Thai recipe used by a friend's mother. You can use chicken, pork, beef, tofu, or a combination. You may want to start with less pepper, and work your way up.","[""1 (12 ounce) package rice noodles"",""1 lemon, cut into wedges"",""1 pound boneless, skinless chicken breast halves, cut into bite-sized pieces"",""1 tablespoon white wine vinegar"",""1/4 cup crushed peanuts"",""1/4 cup vegetable oil"",""1/8 tablespoon crushed red pepper"",""2 cups bean sprouts"",""2 tablespoons butter"",""2 tablespoons fish sauce"",""3 green onions, chopped"",""3 tablespoons white sugar"",""4 eggs""]",42968,https://www.allrecipes.com/recipe/42968/pad-thai/,Pad Thai Recipe - Allrecipes.com
4.21,thai,74,I adapted this recipe from a cooking class I took while I stayed in Bangkok. You can adjust the veggies and spiciness to your personal preference and you can substitute firm tofu for chicken. Serve over jasmine rice.  Adjust the amount of chili garlic paste for spiciness.,"[""1 large yellow bell pepper, chopped"",""1 large yellow onion, chopped"",""1 tablespoon canola oil"",""1 tablespoon soy sauce"",""1 teaspoon Thai garlic chile paste"",""1 teaspoon white sugar"",""1 yellow squash, chopped"",""1 zucchini, chopped"",""1/2 cup unsalted cashew nuts"",""1/3 cup chicken broth"",""2 tablespoons oyster sauce"",""3 tablespoons ketchup"",""4 skinless, boneless chicken breast halves - cut into bite-size pieces"",""6 ounces broccoli, chopped"",""8 ounces fresh mushrooms, quartered""]",76512,https://www.allrecipes.com/recipe/76512/authentic-thai-cashew-chicken/,Authentic Thai Cashew Chicken Recipe - Allrecipes.com
4.58,thai,87,"Thai flavors combine to make one phenomenal steak! Flank steak is our favorite, but it's also great for other cuts of meat. It's great with grilled veggies, and perfect for salads and sandwiches.","[""1 1/2 tablespoons dark sesame oil"",""1 tablespoon grated fresh ginger root"",""1/4 cup chili sauce"",""1/4 cup fish sauce"",""2 pounds flank steak"",""3 cloves garlic, peeled and crushed""]",25469,https://www.allrecipes.com/recipe/25469/asian-barbequed-steak/,Asian Barbequed Steak Recipe - Allrecipes.com
4.34,thai,27,"Thai-style rice noodle dish with chicken and a bit of a kick. It is a lot easier to make this if you cook it in the pan in two batches instead of one. That way you can customize it the way each person likes it (more chicken, more broccoli, no egg).","[""1 (16 ounce) package frozen broccoli"",""1 egg, beaten"",""1 pinch crushed red pepper flakes"",""1 pound fresh flat rice noodles"",""1 tablespoon chopped garlic"",""1 tablespoon dark soy sauce"",""1 tablespoon olive oil"",""1 tablespoon white sugar, or more to taste"",""1 teaspoon chile-garlic sauce (such as Sriracha(R)), or more to taste"",""1/4 teaspoon sesame seeds"",""2 tablespoons soy sauce"",""6 ounces chicken tenders, cut into bite-size pieces""]",214535,https://www.allrecipes.com/recipe/214535/pad-se-eew/,Pad Se Eew Recipe - Allrecipes.com
4.45,thai,39,"Shrimp and pork - layered with rice noodles, bean sprouts, and herbs - all rolled together in a fresh rice wrapper and served with a hoisin-peanut sauce for dipping. Great for an appetizer or lunch!","[""1 (8 ounce) package rice noodles"",""1 bunch fresh Thai basil - leaves picked from stems"",""1 cup chopped fresh cilantro"",""1 cup chopped fresh mint"",""1 cup hoisin sauce"",""1 tablespoon creamy peanut butter"",""1 tablespoon water"",""1/2 pound medium shrimp"",""1/2 pound pork loin"",""12 round rice wrapper sheets"",""2 cups bean sprouts"",""Rolls"",""Sauce"",""chopped roasted peanuts""]",68542,https://www.allrecipes.com/recipe/68542/thai-basil-rolls-with-hoisin-peanut-sauce/,Thai Basil Rolls with Hoisin-Peanut Sauce Recipe - Allrecipes.com
4.50,thai,1,"Monkfish has become my favorite fish. Its delicate flavor is complemented by the combination of leeks and carefully chosen spices. The amount of curry could be modified to your own taste. This dish could be served over rice, with mashed potatoes, or with fingerling potatoes.","[""1 (14 ounce) can coconut milk"",""1 pinch cayenne pepper, or to taste"",""1 pound monkfish fillets, cut into cubes"",""1 tablespoon lemon juice"",""1 teaspoon ground cumin"",""1/2 teaspoon ground paprika"",""1/2 teaspoon ground turmeric"",""1/3 cup white wine"",""1/4 teaspoon ground coriander"",""1/8 teaspoon ground ginger"",""2 cups chopped leeks, white and light green parts only"",""2 tablespoons olive oil"",""3/4 teaspoon hot Madras curry powder, or to taste"",""salt and ground black pepper to taste""]",245498,https://www.allrecipes.com/recipe/245498/fabiennes-leeks-and-monkfish/,Fabienne's Leeks and Monkfish Recipe - Allrecipes.com
4.21,thai,85,"Shredded pork and rice with a Thai flavor. Perfect for the slow cooker. Our family's favorite dish. For extra spicy tastes, serve Thai garlic chile paste on the side.","[""1 (3 pound) pork shoulder roast"",""1 bunch green onions, sliced"",""1 cup chopped unsalted peanuts"",""1/2 teaspoon red pepper flakes"",""1/3 cup low-sodium teriyaki sauce"",""1/4 cup unsalted peanut butter"",""2 red bell peppers, julienned"",""2 teaspoons minced garlic"",""3 cups uncooked long grain white rice"",""3 tablespoons rice wine vinegar"",""6 cups water""]",72717,https://www.allrecipes.com/recipe/72717/slow-cooker-thai-pork-with-rice/,Slow Cooker Thai Pork with Rice Recipe - Allrecipes.com
4.18,thai,89,A tasty version of drumsticks with a bit of sweetness and spiciness. Thai sweet chili sauce adds an Asian flair.,"[""12 chicken drumsticks, skin removed"",""2 tablespoons honey"",""3 tablespoons soy sauce"",""5 tablespoons sweet chili sauce""]",20080,https://www.allrecipes.com/recipe/20080/chili-chicken/,Chili Chicken Recipe - Allrecipes.com
3.60,thai,3,"Syrup spiked with ginger goes great with poached eggs. This is a very simple and luxurious dessert to spring on your guests. Try and find small chicken eggs, also known as pullet eggs. Normal-sized eggs will work as well.","[""1 (2 inch) piece fresh ginger root, peeled and sliced"",""1 cup white sugar"",""3 cups water"",""4 small eggs""]",213948,https://www.allrecipes.com/recipe/213948/poached-eggs-in-ginger-syrup/,Poached Eggs in Ginger Syrup Recipe - Allrecipes.com
